Sub-district,Borough,Price,Area (m²),Price per square meter,Bedrooms,Bathrooms,Condition
Lisbon,Avenidas Novas,550000.0,112.0,4910.71,3,2,2
Lisbon,Olivais,265000.0,56.0,4732.14,1,1,1
Lisbon,Belém,1290000.0,280.0,4607.14,4,4,2
Lisbon,Benfica,599000.0,145.5,4116.84,5,3,2
Lisbon,São Vicente,195000.0,39.0,5000.0,1,1,2
Lisbon,Santa Maria Maior,680000.0,128.0,5312.5,4,3,2
Lisbon,Parque das Nações,595000.0,76.0,7828.95,2,1,3
Lisbon,Avenidas Novas,650000.0,72.0,9027.78,2,2,1
Lisbon,Parque das Nações,1150000.0,161.5,7120.74,3,3,1
Lisbon,Penha de França,365000.0,45.2,8075.22,1,1,3
Lisbon,Penha de França,355000.0,45.2,7853.98,1,1,3
Lisbon,Avenidas Novas,1400000.0,197.0,7106.6,3,4,1
Lisbon,Avenidas Novas,840000.0,121.0,6942.15,3,4,4
Lisbon,Arroios,1100000.0,200.0,5500.0,4,4,2
Lisbon,Estrela,1650000.0,170.0,9705.88,4,3,3
Lisbon,Avenidas Novas,965000.0,162.0,5956.79,4,3,3
Lisbon,Misericórdia,470000.0,100.0,4700.0,2,1,2
Lisbon,Penha de França,360000.0,85.0,4235.29,2,2,3
Lisbon,Arroios,210000.0,45.0,4666.67,1,1,3
Lisbon,Misericórdia,159000.0,22.0,7227.27,1,1,2
Lisbon,Penha de França,395000.0,88.4,4468.33,2,2,3
Lisbon,Belém,375000.0,45.0,8333.33,2,2,1
Lisbon,Belém,2200000.0,258.7,8504.06,4,4,1
Lisbon,Belém,2150000.0,281.0,7651.25,4,4,1
Lisbon,Belém,1400000.0,258.2,5422.15,4,4,1
Lisbon,Belém,1800000.0,241.7,7447.25,4,4,1
Lisbon,Belém,1800000.0,258.0,6976.74,4,4,1
Lisbon,Avenidas Novas,1400000.0,179.0,7821.23,3,4,1
Lisbon,Arroios,1000000.0,158.0,6329.11,2,3,1
Lisbon,Estrela,1650000.0,217.0,7603.69,4,3,1
Lisbon,Santo António,350000.0,35.64,9820.43,0,1,1
Lisbon,Avenidas Novas,600000.0,87.54,6854.01,1,3,3
Lisbon,Arroios,1200000.0,195.0,6153.85,3,3,2
Lisbon,Estrela,640000.0,132.0,4848.48,4,3,2
Lisbon,São Vicente,525000.0,69.0,7608.7,1,1,1
Lisbon,Belém,980000.0,250.0,3920.0,6,4,2
Lisbon,Estrela,1950000.0,335.0,5820.9,5,4,2
Lisbon,Estrela,1400000.0,199.0,7035.18,5,1,2
Lisbon,Arroios,625000.0,125.0,5000.0,3,3,3
Lisbon,Avenidas Novas,1750000.0,173.0,10115.61,5,3,2
Lisbon,Arroios,1125000.0,163.0,6901.84,3,3,2
Lisbon,Lumiar,700000.0,126.8,5520.5,3,1,1
Lisbon,Lumiar,815000.0,162.1,5027.76,4,2,1
Lisbon,Belém,999900.0,196.86,5079.24,4,3,2
Lisbon,Belém,800000.0,212.0,3773.58,4,2,2
Lisbon,Santa Maria Maior,505000.0,66.27,7620.34,1,1,2
Lisbon,Lumiar,690000.0,126.8,5441.64,4,2,1
Lisbon,Arroios,650000.0,122.0,5327.87,4,2,3
Lisbon,Misericórdia,990000.0,122.0,8114.75,3,3,2
Lisbon,Lumiar,495000.0,114.0,4342.11,3,2,3
Lisbon,Lumiar,695000.0,126.8,5481.07,3,2,3
Lisbon,Lumiar,800000.0,162.1,4935.23,4,2,1
Lisbon,Santa Maria Maior,950000.0,95.61,9936.2,2,3,1
Lisbon,Campolide,1075000.0,180.0,5972.22,4,1,3
Lisbon,Lumiar,685000.0,126.8,5402.21,4,2,1
Lisbon,Avenidas Novas,1265000.0,220.0,5750.0,6,4,2
Lisbon,Santo António,950000.0,188.0,5053.19,5,2,3
Lisbon,Arroios,540000.0,128.0,4218.75,2,1,3
Lisbon,Avenidas Novas,965000.0,140.0,6892.86,3,3,3
Lisbon,Penha de França,790000.0,156.0,5064.1,2,3,1
Lisbon,Alvalade,820000.0,169.25,4844.9,3,3,2
Lisbon,Santo António,1115000.0,105.0,10619.05,2,2,4
Lisbon,Santo António,1160000.0,103.97,11157.06,3,2,4
Lisbon,Marvila,820000.0,149.0,5503.36,3,3,4
Lisbon,Marvila,530000.0,95.0,5578.95,1,1,4
Lisbon,Marvila,445000.0,83.0,5361.45,1,1,4
Lisbon,Marvila,505000.0,84.0,6011.9,0,1,4
Lisbon,Marvila,1140000.0,194.0,5876.29,3,3,4
Lisbon,Marvila,1085000.0,185.0,5864.86,3,4,4
Lisbon,Marvila,1310000.0,224.0,5848.21,4,4,4
Lisbon,Avenidas Novas,420000.0,67.0,6268.66,2,1,3
Lisbon,Santo António,450000.0,75.0,6000.0,2,1,1
Lisbon,Estrela,1400000.0,185.0,7567.57,4,4,1
Lisbon,Penha de França,595000.0,108.0,5509.26,3,3,1
Lisbon,Santa Maria Maior,199500.0,55.0,3627.27,3,1,2
Lisbon,Misericórdia,500000.0,78.08,6403.69,1,1,1
Lisbon,Campo de Ourique,590000.0,70.0,8428.57,2,2,2
Lisbon,Avenidas Novas,370000.0,53.0,6981.13,1,1,3
Lisbon,Avenidas Novas,420000.0,56.0,7500.0,1,1,4
Lisbon,Benfica,311000.0,48.3,6438.92,1,1,1
Lisbon,Misericórdia,1150000.0,136.0,8455.88,3,3,3
Lisbon,Santo António,840000.0,87.3,9621.99,2,2,1
Lisbon,Benfica,329900.0,55.8,5912.19,2,1,3
Lisbon,Campolide,315000.0,70.0,4500.0,2,1,3
Lisbon,Avenidas Novas,735000.0,60.0,12250.0,2,3,1
Lisbon,Benfica,535000.0,92.0,5815.22,3,2,2
Lisbon,Avenidas Novas,395000.0,45.0,8777.78,1,1,4
Lisbon,Avenidas Novas,724500.0,92.0,7875.0,2,2,4
Lisbon,Olivais,578800.0,160.25,3611.86,2,3,1
Lisbon,Misericórdia,2700000.0,352.05,7669.37,4,4,1
Lisbon,Misericórdia,2350000.0,284.05,8273.19,3,3,1
Lisbon,Avenidas Novas,410000.0,52.0,7884.62,1,1,4
Lisbon,Arroios,695000.0,180.0,3861.11,5,2,2
Lisbon,Estrela,595000.0,155.0,3838.71,3,2,3
Lisbon,Alvalade,830000.0,130.0,6384.62,3,3,2
Lisbon,Santa Maria Maior,519000.0,77.0,6740.26,2,2,1
Lisbon,Santa Maria Maior,519000.0,79.0,6569.62,2,2,1
Lisbon,Santa Maria Maior,509000.0,67.0,7597.01,2,2,1
Lisbon,Santa Maria Maior,950000.0,106.0,8962.26,2,3,1
Lisbon,Santa Maria Maior,980000.0,112.0,8750.0,2,3,1
Lisbon,Avenidas Novas,550000.0,71.0,7746.48,1,2,4
Lisbon,Avenidas Novas,675000.0,82.0,8231.71,2,1,4
Lisbon,Penha de França,340000.0,74.0,4594.59,1,1,1
Lisbon,Penha de França,280000.0,58.0,4827.59,1,1,1
Lisbon,Santo António,890000.0,120.4,7392.03,2,2,2
Lisbon,Avenidas Novas,1180000.0,182.5,6465.75,3,4,4
Lisbon,Avenidas Novas,460000.0,70.05,6566.74,1,1,4
Lisbon,Avenidas Novas,425000.0,62.8,6767.52,1,1,4
Lisbon,Avenidas Novas,435000.0,62.8,6926.75,1,1,4
Lisbon,Avenidas Novas,450000.0,70.05,6423.98,1,1,4
Lisbon,Avenidas Novas,415000.0,62.8,6608.28,1,1,4
Lisbon,Avenidas Novas,440000.0,70.05,6281.23,1,1,4
Lisbon,Avenidas Novas,395000.0,62.8,6289.81,1,1,4
Lisbon,Avenidas Novas,340000.0,61.25,5551.02,1,1,4
Lisbon,Benfica,350000.0,65.0,5384.62,2,1,3
Lisbon,Arroios,657000.0,99.0,6636.36,1,2,2
Lisbon,Santa Maria Maior,890000.0,104.0,8557.69,2,2,2
Lisbon,Penha de França,355900.0,85.0,4187.06,3,2,3
Lisbon,Estrela,1495000.0,290.0,5155.17,5,4,2
Lisbon,Campo de Ourique,945000.0,180.0,5250.0,4,3,2
Lisbon,Misericórdia,330000.0,41.0,8048.78,0,1,2
Lisbon,Alvalade,595000.0,73.0,8150.68,2,2,1
Lisbon,Benfica,480000.0,148.0,3243.24,4,2,2
Lisbon,Alvalade,2250000.0,222.0,10135.14,5,4,1
Lisbon,Alvalade,800000.0,99.0,8080.81,2,2,1
Lisbon,Alvalade,940000.0,133.0,7067.67,3,3,1
Lisbon,Avenidas Novas,620000.0,73.0,8493.15,2,2,1
Lisbon,Alvalade,920000.0,133.0,6917.29,3,3,1
Lisbon,Alvalade,590000.0,73.0,8082.19,2,2,1
Lisbon,Alvalade,957000.0,121.0,7909.09,3,3,1
Lisbon,Parque das Nações,720000.0,140.0,5142.86,4,4,2
Lisbon,Alvalade,1900000.0,341.0,5571.85,3,3,2
Lisbon,Santo António,510000.0,56.0,9107.14,2,1,1
Lisbon,Campolide,195000.0,70.0,2785.71,1,1,2
Lisbon,Marvila,358000.0,101.5,3527.09,3,2,2
Lisbon,Alcântara,515000.0,140.0,3678.57,4,2,3
Lisbon,São Vicente,820000.0,100.0,8200.0,2,1,4
Lisbon,São Vicente,780000.0,100.0,7800.0,2,2,4
Lisbon,São Vicente,1490000.0,160.0,9312.5,3,2,4
Lisbon,São Vicente,950000.0,101.0,9405.94,2,2,4
Lisbon,São Vicente,890000.0,102.0,8725.49,2,2,4
Lisbon,Belém,1400000.0,252.0,5555.56,3,4,2
Lisbon,Avenidas Novas,657000.0,66.0,9954.55,2,2,4
Lisbon,Penha de França,425000.0,103.0,4126.21,3,2,2
Lisbon,Penha de França,197500.0,58.0,3405.17,2,1,2
Lisbon,Santa Maria Maior,175000.0,45.0,3888.89,1,1,3
Lisbon,Olivais,220000.0,72.0,3055.56,3,1,2
Lisbon,Areeiro,385000.0,110.0,3500.0,3,2,2
Lisbon,Benfica,369000.0,90.0,4100.0,3,2,3
Lisbon,Avenidas Novas,397000.0,48.0,8270.83,1,1,4
Lisbon,Campo de Ourique,495000.0,111.3,4447.44,2,1,1
Lisbon,Santa Maria Maior,105000.0,15.0,7000.0,0,1,3
Lisbon,São Vicente,195000.0,45.0,4333.33,1,1,2
Lisbon,Santo António,425000.0,62.8,6767.52,1,1,1
Lisbon,Santo António,340000.0,61.25,5551.02,1,1,1
Lisbon,Santo António,415000.0,68.45,6062.82,1,1,1
Lisbon,Santo António,1180000.0,182.85,6453.38,3,4,1
Lisbon,Santo António,450000.0,70.05,6423.98,1,1,1
Lisbon,Santo António,460000.0,70.05,6566.74,1,1,1
Lisbon,Santo António,435000.0,62.8,6926.75,1,1,1
Lisbon,Santo António,900000.0,132.0,6818.18,3,3,4
Lisbon,Parque das Nações,1950000.0,382.76,5094.58,5,4,2
Lisbon,Penha de França,239000.0,52.0,4596.15,1,1,2
Lisbon,Areeiro,720000.0,100.0,7200.0,2,2,1
Lisbon,Areeiro,449000.0,87.0,5160.92,2,2,2
Lisbon,Alvalade,399000.0,85.0,4694.12,2,1,2
Lisbon,Areeiro,522000.0,87.0,6000.0,2,2,2
Lisbon,Avenidas Novas,550000.0,70.75,7773.85,1,1,4
Lisbon,Avenidas Novas,420000.0,42.35,9917.36,1,1,4
Lisbon,Avenidas Novas,400000.0,42.35,9445.1,1,1,4
Lisbon,Avenidas Novas,720000.0,103.35,6966.62,2,2,4
Lisbon,Avenidas Novas,700000.0,103.35,6773.1,2,2,4
Lisbon,Avenidas Novas,690000.0,103.35,6676.34,2,2,4
Lisbon,Avenidas Novas,680000.0,103.35,6579.58,2,2,4
Lisbon,Arroios,1100000.0,200.0,5500.0,4,4,3
Lisbon,Avenidas Novas,646000.0,66.0,9787.88,2,2,4
Lisbon,Benfica,515000.0,136.0,3786.76,3,3,2
Lisbon,Alvalade,664000.0,121.43,5468.17,2,2,2
Lisbon,Arroios,590000.0,135.7,4347.83,2,1,1
Lisbon,Santo António,1100000.0,133.0,8270.68,3,2,4
Lisbon,Avenidas Novas,696456.0,68.0,10242.0,1,2,4
Lisbon,Avenidas Novas,777168.0,68.0,11428.94,1,2,4
Lisbon,Avenidas Novas,1837870.0,185.4,9913.0,2,2,4
Lisbon,Avenidas Novas,2040362.0,162.0,12594.83,3,4,4
Lisbon,Avenidas Novas,754192.0,68.0,11091.06,1,2,4
Lisbon,Avenidas Novas,733824.0,68.0,10791.53,1,2,4
Lisbon,Avenidas Novas,2050860.0,185.0,11085.73,2,2,4
Lisbon,Avenidas Novas,1860084.0,162.2,11467.84,3,4,4
Lisbon,Avenidas Novas,1950642.0,162.2,12026.15,3,4,4
Lisbon,Avenidas Novas,1881000.0,185.4,10145.63,2,2,4
Lisbon,Avenidas Novas,1987590.0,185.41,10719.97,2,2,4
Lisbon,Avenidas Novas,1997622.0,162.17,12318.07,3,4,4
Lisbon,Penha de França,255000.0,70.0,3642.86,4,2,2
Lisbon,Estrela,1800000.0,310.0,5806.45,4,4,1
Lisbon,Avenidas Novas,2100000.0,315.0,6666.67,6,3,3
Lisbon,Campolide,209000.0,66.0,3166.67,2,1,2
Lisbon,Santo António,1600000.0,167.0,9580.84,2,3,1
Lisbon,Avenidas Novas,1439000.0,204.0,7053.92,4,4,3
Lisbon,Alcântara,1820000.0,228.46,7966.38,4,3,2
Lisbon,Estrela,720000.0,174.0,4137.93,4,3,2
Lisbon,Avenidas Novas,441000.0,50.0,8820.0,1,1,4
Lisbon,Avenidas Novas,640500.0,66.0,9704.55,2,2,4
Lisbon,Alcântara,567000.0,84.0,6750.0,2,2,1
Lisbon,Alcântara,310000.0,56.0,5535.71,1,1,1
Lisbon,Alcântara,440000.0,84.0,5238.1,2,2,1
Lisbon,Alcântara,755000.0,131.0,5763.36,2,2,1
Lisbon,Alcântara,745000.0,130.0,5730.77,2,2,1
Lisbon,Alcântara,370000.0,72.0,5138.89,2,2,1
Lisbon,Alcântara,395000.0,72.0,5486.11,2,2,1
Lisbon,Alcântara,520000.0,80.0,6500.0,2,2,1
Lisbon,Avenidas Novas,1790000.0,260.8,6863.5,4,4,4
Lisbon,Avenidas Novas,1350000.0,152.0,8881.58,3,4,1
Lisbon,Estrela,740000.0,102.0,7254.9,2,2,4
Lisbon,Areeiro,880000.0,130.0,6769.23,3,1,1
Lisbon,Santo António,1250000.0,132.4,9441.09,3,2,4
Lisbon,Avenidas Novas,816000.0,138.0,5913.04,3,4,4
Lisbon,Avenidas Novas,776000.0,138.0,5623.19,3,4,4
Lisbon,Avenidas Novas,739000.0,111.0,6657.66,2,3,4
Lisbon,Penha de França,220000.0,70.0,3142.86,1,1,1
Lisbon,Misericórdia,228000.0,45.0,5066.67,1,1,3
Lisbon,Benfica,200000.0,68.0,2941.18,3,1,1
Lisbon,Avenidas Novas,650000.0,75.0,8666.67,2,2,4
Lisbon,São Vicente,1040000.0,155.0,6709.68,3,3,1
Lisbon,Arroios,446000.0,93.0,4795.7,3,2,2
Lisbon,Estrela,750000.0,91.0,8241.76,2,1,2
Lisbon,Penha de França,275000.0,71.0,3873.24,3,1,1
Lisbon,Estrela,210000.0,45.0,4666.67,1,2,3
Lisbon,Santo António,1150000.0,131.31,8757.9,3,3,4
Lisbon,Santo António,750000.0,110.0,6818.18,2,1,1
Lisbon,Avenidas Novas,543000.0,49.0,11081.63,1,1,4
Lisbon,Avenidas Novas,635000.0,65.0,9769.23,1,2,4
Lisbon,Avenidas Novas,865000.0,87.0,9942.53,2,2,4
Lisbon,Avenidas Novas,698000.0,87.0,8022.99,2,2,4
Lisbon,Avenidas Novas,703000.0,89.0,7898.88,2,2,4
Lisbon,Avenidas Novas,707000.0,87.0,8126.44,2,2,4
Lisbon,Avenidas Novas,712000.0,87.0,8183.91,2,2,4
Lisbon,Avenidas Novas,570000.0,51.0,11176.47,1,2,4
Lisbon,Avenidas Novas,924000.0,97.0,9525.77,2,3,4
Lisbon,Avenidas Novas,1096000.0,108.0,10148.15,2,1,4
Lisbon,Santo António,1175000.0,131.31,8948.29,3,3,4
Lisbon,Arroios,760000.0,200.0,3800.0,3,4,3
Lisbon,Lumiar,585000.0,166.0,3524.1,4,4,1
Lisbon,Lumiar,345000.0,92.0,3750.0,2,2,1
Lisbon,Lumiar,575000.0,167.0,3443.11,4,4,1
Lisbon,Lumiar,350000.0,107.0,3271.03,2,2,1
Lisbon,Lumiar,370000.0,111.0,3333.33,2,2,1
Lisbon,Lumiar,340000.0,107.0,3177.57,2,2,1
Lisbon,Lumiar,335000.0,107.0,3130.84,2,2,1
Lisbon,Lumiar,725000.0,203.0,3571.43,4,4,1
Lisbon,Lumiar,245000.0,79.0,3101.27,1,1,1
Lisbon,Misericórdia,2800000.0,340.0,8235.29,4,3,2
Lisbon,Santo António,1000000.0,144.3,6930.01,3,3,4
Lisbon,Santo António,430000.0,54.2,7933.58,1,1,4
Lisbon,Santo António,1100000.0,169.75,6480.12,3,3,4
Lisbon,Santo António,1030000.0,144.3,7137.91,3,3,4
Lisbon,Santo António,1040000.0,144.3,7207.21,3,3,4
Lisbon,Santo António,310000.0,35.2,8806.82,0,1,4
Lisbon,Santo António,2100000.0,240.0,8750.0,4,4,4
Lisbon,Santo António,430000.0,64.0,6718.75,1,1,4
Lisbon,Santo António,425000.0,54.2,7841.33,1,1,4
Lisbon,Arroios,930000.0,188.0,4946.81,2,2,1
Lisbon,Avenidas Novas,671000.0,75.0,8946.67,2,2,4
Lisbon,Santo António,1030000.0,100.0,10300.0,2,3,1
Lisbon,Santo António,1365000.0,127.0,10748.03,3,4,1
Lisbon,Parque das Nações,1000000.0,138.89,7199.94,2,2,1
Lisbon,Parque das Nações,5300000.0,270.0,19629.63,4,2,1
Lisbon,Avenidas Novas,695000.0,106.0,6556.6,2,3,4
Lisbon,Avenidas Novas,644700.0,75.0,8596.0,2,2,4
Lisbon,Avenidas Novas,451500.0,54.0,8361.11,1,1,4
Lisbon,Avenidas Novas,637000.0,89.0,7157.3,2,2,4
Lisbon,Avenidas Novas,793000.0,138.0,5746.38,3,4,4
Lisbon,Avenidas Novas,711000.0,114.0,6236.84,2,3,4
Lisbon,Avenidas Novas,840000.0,138.0,6086.96,3,4,4
Lisbon,Avenidas Novas,850000.0,131.0,6488.55,3,4,4
Lisbon,Avenidas Novas,875000.0,138.0,6340.58,3,4,4
Lisbon,Avenidas Novas,732000.0,114.0,6421.05,2,3,4
Lisbon,Avenidas Novas,871000.0,145.0,6006.9,3,4,4
Lisbon,Avenidas Novas,618000.0,89.0,6943.82,2,2,4
Lisbon,Avenidas Novas,2322000.0,206.0,11271.84,4,4,4
Lisbon,Areeiro,405000.0,83.0,4879.52,2,2,2
Lisbon,Campolide,540000.0,105.0,5142.86,2,2,2
Lisbon,Campolide,275000.0,60.0,4583.33,2,1,2
Lisbon,Santo António,168000.0,30.0,5600.0,1,1,2
Lisbon,Benfica,299000.0,98.0,3051.02,3,1,2
Lisbon,Arroios,590000.0,114.2,5166.37,1,2,1
Lisbon,Benfica,495000.0,158.0,3132.91,4,3,3
Lisbon,Arroios,935000.0,250.0,3740.0,5,2,2
Lisbon,Alcântara,2500000.0,186.18,13427.87,3,4,4
Lisbon,Avenidas Novas,1950000.0,190.0,10263.16,4,4,1
Lisbon,Alcântara,930000.0,110.71,8400.33,2,3,1
Lisbon,São Vicente,155000.0,45.0,3444.44,1,1,3
Lisbon,Misericórdia,309000.0,50.0,6180.0,2,1,2
Lisbon,Benfica,289900.0,75.0,3865.33,2,2,3
Lisbon,Penha de França,179000.0,44.0,4068.18,1,1,2
Lisbon,Arroios,392000.0,110.0,3563.64,2,2,3
Lisbon,Santo António,2200000.0,202.0,10891.09,3,4,4
Lisbon,Penha de França,392000.0,66.0,5939.39,2,1,2
Lisbon,Campo de Ourique,690000.0,116.0,5948.28,3,2,2
Lisbon,Santo António,1750000.0,180.0,9722.22,2,2,3
Lisbon,Santa Maria Maior,690000.0,132.7,5199.7,4,3,3
Lisbon,Campolide,1300000.0,134.95,9633.2,3,3,4
Lisbon,Campolide,1350000.0,132.37,10198.69,3,3,4
Lisbon,Alcântara,1055000.0,110.31,9563.96,2,2,4
Lisbon,Alcântara,855000.0,62.19,13748.19,1,1,4
Lisbon,Misericórdia,1375000.0,162.0,8487.65,2,3,3
Lisbon,Estrela,1120000.0,189.0,5925.93,2,3,1
Lisbon,Benfica,625000.0,133.0,4699.25,3,2,2
Lisbon,Avenidas Novas,1600000.0,214.0,7476.64,4,4,4
Lisbon,Alvalade,735000.0,105.0,7000.0,2,2,1
Lisbon,Alcântara,895000.0,76.41,11713.13,1,1,4
Lisbon,Alcântara,895000.0,74.44,12023.11,1,1,4
Lisbon,Alcântara,895000.0,77.93,11484.67,1,1,4
Lisbon,Alcântara,895000.0,79.67,11233.84,1,1,4
Lisbon,Alcântara,895000.0,65.39,13687.11,1,1,4
Lisbon,Alcântara,895000.0,72.43,12356.76,1,1,4
Lisbon,Alcântara,895000.0,72.48,12348.23,1,1,4
Lisbon,São Vicente,285000.0,50.0,5700.0,2,1,3
Lisbon,São Vicente,285000.0,55.0,5181.82,2,1,3
Lisbon,Arroios,521000.0,98.0,5316.33,4,2,3
Lisbon,São Vicente,350000.0,55.0,6363.64,1,2,3
Lisbon,Santa Maria Maior,235000.0,27.0,8703.7,1,1,3
Lisbon,Alvalade,890000.0,132.0,6742.42,3,3,1
Lisbon,São Vicente,585000.0,114.0,5131.58,3,2,2
Lisbon,São Vicente,875000.0,143.0,6118.88,3,3,1
Lisbon,Arroios,315000.0,53.0,5943.4,1,1,1
Lisbon,Misericórdia,233990.0,35.74,6547.01,0,1,2
Lisbon,Misericórdia,700000.0,139.6,5014.33,3,2,2
Lisbon,Alcântara,855000.0,76.41,11189.63,1,1,4
Lisbon,Alcântara,855000.0,74.44,11485.76,1,1,4
Lisbon,Alcântara,855000.0,77.93,10971.38,1,1,4
Lisbon,Alcântara,855000.0,79.67,10731.77,1,1,4
Lisbon,Alcântara,875000.0,65.39,13381.25,1,1,4
Lisbon,Alcântara,875000.0,72.43,12080.63,1,1,4
Lisbon,Alcântara,875000.0,72.48,12072.3,1,1,4
Lisbon,Alcântara,875000.0,72.48,12072.3,1,1,4
Lisbon,Alcântara,2500000.0,186.18,13427.87,3,4,4
Lisbon,Alcântara,2500000.0,188.54,13259.79,3,4,4
Lisbon,Alcântara,860000.0,74.87,11486.58,1,1,4
Lisbon,Alcântara,1055000.0,110.31,9563.96,2,2,4
Lisbon,Alcântara,860000.0,76.41,11255.07,1,1,4
Lisbon,Alcântara,860000.0,74.44,11552.93,1,1,4
Lisbon,Alcântara,860000.0,77.93,11035.54,1,1,4
Lisbon,Alcântara,860000.0,79.67,10794.53,1,1,4
Lisbon,Alcântara,770000.0,65.39,11775.5,1,1,4
Lisbon,Alcântara,1055000.0,110.25,9569.16,2,2,4
Lisbon,Alcântara,2500000.0,186.18,13427.87,3,4,4
Lisbon,Alcântara,920000.0,72.42,12703.67,1,1,4
Lisbon,Alcântara,930000.0,110.71,8400.33,2,2,4
Lisbon,Campo de Ourique,2260000.0,304.0,7434.21,6,4,2
Lisbon,Santa Maria Maior,195000.0,33.0,5909.09,1,1,2
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,4
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,4
Lisbon,Belém,2500000.0,186.18,13427.87,3,4,4
Lisbon,Belém,2500000.0,188.54,13259.79,3,4,4
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,4
Lisbon,Belém,2500000.0,188.54,13259.79,3,4,4
Lisbon,Belém,2500000.0,186.18,13427.87,3,4,4
Lisbon,Belém,2500000.0,179.0,13966.48,3,4,4
Lisbon,Belém,895000.0,76.41,11713.13,1,1,4
Lisbon,Belém,895000.0,74.44,12023.11,1,1,4
Lisbon,Belém,895000.0,77.93,11484.67,1,1,4
Lisbon,Belém,895000.0,79.67,11233.84,1,1,4
Lisbon,Belém,855000.0,72.33,11820.82,1,1,4
Lisbon,Belém,855000.0,72.67,11765.52,1,1,4
Lisbon,Belém,855000.0,72.29,11827.36,1,1,4
Lisbon,Belém,895000.0,65.39,13687.11,1,1,4
Lisbon,Belém,895000.0,72.43,12356.76,1,1,4
Lisbon,Belém,895000.0,72.48,12348.23,1,1,4
Lisbon,Belém,895000.0,72.48,12348.23,1,1,4
Lisbon,Belém,855000.0,62.19,13748.19,1,1,4
Lisbon,Belém,855000.0,76.41,11189.63,1,1,4
Lisbon,Belém,855000.0,74.44,11485.76,1,1,4
Lisbon,Belém,855000.0,77.93,10971.38,1,1,4
Lisbon,Belém,855000.0,79.67,10731.77,1,1,4
Lisbon,Belém,820000.0,72.33,11336.93,1,1,4
Lisbon,Belém,820000.0,72.67,11283.89,1,1,4
Lisbon,Belém,820000.0,72.29,11343.2,1,1,4
Lisbon,Belém,875000.0,65.39,13381.25,1,1,4
Lisbon,Belém,875000.0,72.43,12080.63,1,1,4
Lisbon,Belém,875000.0,72.48,12072.3,1,1,4
Lisbon,Belém,875000.0,72.48,12072.3,1,1,4
Lisbon,Belém,860000.0,74.87,11486.58,1,1,4
Lisbon,Belém,860000.0,74.44,11552.93,1,1,4
Lisbon,Belém,860000.0,76.41,11255.07,1,1,4
Lisbon,Belém,860000.0,77.93,11035.54,1,1,4
Lisbon,Belém,860000.0,79.67,10794.53,1,1,4
Lisbon,Belém,770000.0,65.39,11775.5,1,1,4
Lisbon,Belém,920000.0,72.94,12613.11,1,1,4
Lisbon,Belém,920000.0,62.46,14729.43,1,1,4
Lisbon,Belém,945000.0,110.07,8585.45,2,3,4
Lisbon,Belém,945000.0,109.92,8597.16,2,3,4
Lisbon,Belém,1055000.0,111.47,9464.43,2,3,4
Lisbon,Belém,1055000.0,110.31,9563.96,2,3,4
Lisbon,Belém,1055000.0,114.01,9253.57,2,3,4
Lisbon,Belém,925000.0,110.07,8403.74,2,3,4
Lisbon,Belém,925000.0,109.92,8415.21,2,3,4
Lisbon,Belém,1055000.0,110.31,9563.96,2,3,4
Lisbon,Belém,1055000.0,110.29,9565.69,2,3,4
Lisbon,Belém,1055000.0,110.25,9569.16,2,3,4
Lisbon,Belém,1055000.0,110.24,9570.03,2,3,4
Lisbon,Belém,1055000.0,110.33,9562.22,2,3,4
Lisbon,Belém,930000.0,110.71,8400.33,2,3,4
Lisbon,Belém,925000.0,110.29,8386.98,2,3,4
Lisbon,Campolide,900000.0,120.0,7500.0,2,2,2
Lisbon,Belém,339000.0,83.0,4084.34,2,2,3
Lisbon,Campolide,169500.0,27.73,6112.51,0,1,1
Lisbon,Penha de França,395000.0,140.0,2821.43,4,2,2
Lisbon,Penha de França,260000.0,70.0,3714.29,2,1,2
Lisbon,Penha de França,265000.0,70.0,3785.71,2,1,2
Lisbon,Campo de Ourique,665000.0,106.0,6273.58,2,2,1
Lisbon,Estrela,595000.0,155.0,3838.71,3,2,2
Lisbon,Santo António,245000.0,34.0,7205.88,1,1,2
Lisbon,Santo António,879000.0,72.0,12208.33,1,2,3
Lisbon,Santo António,410000.0,76.0,5394.74,2,1,3
Lisbon,Areeiro,1543500.0,188.0,8210.11,4,4,4
Lisbon,Alvalade,930000.0,140.0,6642.86,3,3,1
Lisbon,Alvalade,425000.0,60.0,7083.33,1,1,1
Lisbon,Estrela,367500.0,47.0,7819.15,0,1,1
Lisbon,Estrela,638400.0,92.0,6939.13,0,1,1
Lisbon,Estrela,528150.0,77.0,6859.09,1,1,1
Lisbon,Estrela,525000.0,73.0,7191.78,1,1,1
Lisbon,Estrela,505000.0,73.0,6917.81,1,1,1
Lisbon,Estrela,525600.0,77.0,6825.97,1,1,1
Lisbon,Estrela,540750.0,75.0,7210.0,1,1,1
Lisbon,Estrela,593250.0,80.0,7415.62,0,1,1
Lisbon,Estrela,582750.0,82.0,7106.71,1,1,1
Lisbon,Estrela,590100.0,84.0,7025.0,1,1,1
Lisbon,Estrela,725550.0,104.0,6976.44,1,1,1
Lisbon,Estrela,903000.0,130.0,6946.15,1,1,1
